aboutText,age,caste,city,college,employedIn,height,profileID,religion
"My sister is educated, good looking, creative and self driven person having moderate / traditional values. Enjoys reading, traveling and listening to music.",46,Ezhava,"Mumbai, Maharashtra, India",,Others,5ft 1in,SMF1609570,Hindu
"She is a charming, good natured, hard working & intelligent person. Have little hearing problem but she is well versed in her responsibilities. She has done diplomas in beauty course, Dress Designing and Textile Designing and C+ course of computer. She went abroad (UK, USA & Europe) with parents. Recently went to Singapore and Bali with mother & sisters. She is a financially independent person. ",46,Brahmin,"Noida, Uttar Pradesh, India",,Not Working,5ft,SMF1556678,Hindu
"Working and a separated lady, residing in Mumbai, having the quality of honesty, understanding, straight forwardness, loving, caring. I like reading books, travelling, cooking. Am looking for someone whom I can talk to about anything & everything under the sun & beyond. A good friend among other things with stable profession with integrity of character, good sense of homour and positive approach about family life & strongly believe in that. ",46,Brahmin - Kokanastha,"Mumbai, Maharashtra, India",Other General University,Private Sector,4ft 11in,SMF1540192,Hindu
"Veena is a simple single lady with no issues living with mother in Nasik. Veena was married in Bihar (village) at the age of 18 yrs. Within 6months she came back & was divorced. Since then, Veena is residing with parents. She completed her graduation and was working in office administration for 15years. Last 10 years is not working. Veena is healthy and gets her periods for 5 days regularly every month. She is looking for independent man with family values.",46,Brahmin,"Nasik, Maharashtra, India",,Not Working,5ft 1in,SMF1618222,Hindu
"I am widow, only son also expired 9 months before. very friendly and straight forward. Having habit of writing tamil kavidhai. very bold and courage enough. broadminded. like social activities and good in behavior; looking for a lovable and kind person who can understand my feelings.",46,Brahmin - Iyer,"Rest of Tamil Nadu, Tamil Nadu, India","Madurai Kamaraj University, Tamil Nadu",Private Sector,5ft 6in,SMF1476075,Hindu
"Hi, I am a lawyer by profession. I have my own law firm in New Delhi.  I am looking for someone who could be my life partner and is honest, fun loving, committed. I am a Punjabi Brahmin. I love driving, photography and music. ",46,Brahmin,"Delhi, Delhi, India",,Others,5ft 3in,0007882315,Hindu
"I am a simple, friendly and Understanding person. Looking for a partner who is mature, understanding and dependable. I am from Bangalore, working in syndicate bank as Clerk. I prefer someone from Karnataka.",46,Scheduled Caste,"Mangalore, Karnataka, India",All India Management Association (AIMA),Central Government,5ft,SMF1574210,Hindu
"I am looking for someone I can share my life with. My joys and sorrows, success and failures, someone I can spend the rest of my life with. To love and be loved. What more can anyone ask for. I am an artist and I love creating, innovating. I also love reading, photography, pets and well made movies. ",46,Sikh - Ramgharia,"Bangalore, Karnataka, India",,Private Sector,5ft 2in,SMF1434712,Sikh
"Am Urvashi, 45 old and doing creative work. ",46,,"Ahmedabad, Gujarat, India",Gujarat University,Private Sector,5ft 1in,SMF1573186,Hindu
"My sister's name is Sharda, working in state government. My family is well educated and mother is a housewife. Father is retired govt. servant. My elder sister is an engineer, working in Central govt, youngest Brother is BE and MS. Younger sister is M.Tech, working in Central govt. as well. ",46,,"Nagpur, Maharashtra, India",Nagpur University,State Government,5ft 2in,SMF1430983,Buddhist
I am looking for serious relationship with serious objective of marriage. ,46,Khatri,"Surrey, British Columbia",,,5ft 1in,othf1359099,Hindu
"My friend is a simple, broad-minded, modern yet traditional, emotional person. She has excellent communication skills. She is looking forward to an affectionate and caring life partner, preferably in Bangalore.",46,Nair,"Bangalore, Karnataka, India",,Private Sector,5ft 2in,SMF1433110,Hindu
"hi I am from Assam.Doing job under Assam givt.My only one hobby is music.I also like to travel different places.My favourate colour is sky blue.I can speak in Bengali,Assamese,Hindi and English.",46,Barujibi,"Jorhat, Assam, India",,,5ft 1in,jorf1148683,Hindu
"My sister is fair, sweet affectionate never married girl. In terms of education she is BFA textile designing. After completing her formal education, she has associated herself with leading export house as a textile designer. Professionally, she is very sound in her field and her work is well accepted in European and Japanese market. ",46,Brahmin,"Jaipur, Rajasthan, India",,Private Sector,5ft 3in,x1432136,Hindu
"I am looking for someone who is witty, smart and believe in the institution of marriage. I believe that there is someone out there for me who does believe in the words "" Till Death do us apart"".",46,Protestant,"Kolkata, West Bengal, India",,Private Sector,5ft 1in,SMF1579200,Christian
an independent city bred person from a typical middle class south indian iyer family interested in arts and music. an academician by profession.intend to do my post doctoral study.  ,46,Brahmin - Iyer,"Mumbai, Maharashtra, India",,State Government,4ft 11in,mumf1063962,Hindu
"I am  soft spoken, caring and friendly by  nature. I have done my masters in social work and I am working in a cancer research project in a leading hospital , Delhi. Apart from my job, I love listening to songs, involve myself in creative tasks. In Delhi, I am staying with my parents and younger sister. ",46,Brahmin,"Delhi, Delhi, India",,,5ft 3in,delf1239378,Hindu
"I am educated, working in a pvt. firm. A simple, honest, kind devoted, cool, down to earth personand religious. like to cook, gardening, drawing and fond of music.",46,Vaishnav,"Mumbai, Maharashtra, India",,,5ft 2in,mumf1140743,Hindu
"I am a God fearing, born again christian person and am working as an Associate Professor in Mathematics and hailing from a respectable Christian professorial family. Looking for a God fearing, born again groom with a good concern and affection towards me. 
",46,Protestant,"Nagapattinam, Tamil Nadu, India","Bharathidasan University, Tamil Nadu",Private Sector,5ft 5in,SMF1610471,Christian
"Am down to earth, family oriented, warm, caring, artistic and friendly person. Likes traveling, cooking, movies, music. ",46,Brahmin,"Kolkata, West Bengal, India",,Private Sector,5ft 2in,kolf906141,Hindu
i am basically a quiet person who likes travelling. I like going for walks and be close to nature. I am vegetarian and spiritual. Love cooking and experimenting new dishes. Home loving and would like a peaceful life without complications.,46,Brahmin,"Mathura, Uttar Pradesh, India",,,5ft 4in,matf791217,Hindu
"Look much younger than what specified. looking for a very understanding and lovable person with broad outlook. Assure life long companionship in happiness and hardship. I am friendly, cooperative and would like to share and care. He should be the one who respects human values as I have the same nature and be at his service all throughout my life span and  live life with joy and contentment. My parents have groomed me well therefore I can understand my responsibilities, can be between 53-57 if he is unmarried or divorced for no fault on his side, men with grown up children kindly excuse.",46,Vellalar,"Chennai, Tamil Nadu, India",,Others,5ft 4in,chef1246950,Hindu
"I am loving, loyal, sincere, truthful, caring and sensitive person. I am happy when my family and friends are happy, hence I strive to make them happy. My dear ones are like Jewels of my life. I am an artistic, creative person with good aesthetic sense having high moral values, religious and spiritual inspite of having modern outlook and tolerant with others views and beliefs. Belongs to a upper middle class with Two professionally qualified brothers. ",46,Gupta,"Delhi, Delhi, India","Other College, Delhi University",Private Sector,5ft 7in,newf845870,Hindu
I belong to well educated and cultured marathi family. I like reading travelling cooking different dishes computer graphics and always to do something. I am disciple of SatGuru shri Wamanrao Pai and likes jeevanvidya philosophy.,46,96K Kokanastha,"Thane, Maharashtra, India",,,5ft 5in,thaf914083,Hindu
"Looking for Educated, sincere person with strong values.  I have good sense of humour, interest in reading , cooking , travelling , music. Believe in simple decent life style. Looking for a compatible person with more or less same interests.",46,Khatri,"Bangalore, Karnataka, India",,,5ft 2in,banf469410,Hindu
"I have strong character, but I go through life with a smile in heart. I believe in love and sincere feelings. I don't like dependence, therefore all achieved itself. The person himself chooses for itself ways in life, but I don't like when the person searches for easy ways and uses others for this purpose. I don't like lie, hypocrisy. I respect people, who keep in the heart of traditions of own people and have strong spirit. If you don't afraid difficulties, let's talk then. The rest we figure out together.
My hobby is fishing, sport, art, languages. I like rock music, indian, new age",46,,Others,,,5ft 7in,othf683131,Spiritual
"I am a social being who is close to her family and has lots of friends, loves outdoors, nature and animals. Usually a sunny personality with occasional cloud bursts.",46,Brahmin - Karhade,"Pune, Maharashtra, India",,Public Sector,5ft 5in,meef145264,Hindu
I am working for a reputed bank in Chennai. I am a widow without any issues. Previous marriage was for a very short period. ,46,Scheduled Caste,"Chennai, Tamil Nadu, India",,Public Sector,5ft 3in,banf1288791,Hindu
"I am fair and slim. As of now I want to settle in my life. My lifestyle is quite simple, and want to lead a peaceful and happy life come what may. My hobbies are gardening and listening to music. I am expecting my spouse to be understanding",46,Catholic,"Bangalore, Karnataka, India",Karanataka University,Central Government,4ft 10in,cici123_in,Christian
"Hi there, 
I am a divorcee with two independent children.  I love to cook listen to music and enjoy being with nature.   I am presently employeed in the Finance  Industry.  I am born and brought up in Mumbai.  Looking for a  similarly placed, independent, modern,  jovial, fun loving man situated in Mumbai to settle  down with.   Only men with similar profile with sincere intentions may apply.",46,Others,"Mumbai, Maharashtra, India",,,5ft 6in,mumf248437,Christian
"Practical, down-to-earth and simple is how I describe myself. A strong believer in God, I think that every experience has a purpose and something for us to learn from. I believe that open and straightforward communication can make life simpler and appreciate honesty in all interactions. Spending time with friends - going out for movies or a cup of coffee or window shopping, traveling and seeing new places are some of the things I enjoy. ",46,Others,"Mumbai, Maharashtra, India",,Private Sector,5ft 2in,nanf1119067,Christian
"Am to a certain degree reserved, respect my privacy, yet love to have fun and enjoy life as long as it doesn't encroach on someone else's space. I think every relationship (friends included) should be a compromise with honesty and trust. I love going to the movies, eating out, shopping, dancing (ballroom), playing the guitar/singing, travelling and reading. I'm looking for a man who's honest, sincere, educated, kind, caring, honest, passionate, romantic and who can carry on an intelligent conversation.",46,Others,,,,5ft 7in,dreamgirl13,Christian
i am a quiet reserved person.Want somebody broad minded and intelligent.Works in a mangerial position.should be well settled financially.Staying in bombay .working in bombay.No particular hobbies.,46,,,,Private Sector,5ft 1in,chelfla,Christian
"IAM VERY UNDERSTANABLE IN NATURE.MORE AFFECTIONATE,ADJUSTABLE, LOVEABLE AND EXPECTING TRUTH
FROM OTHERS. I NEEDPEACEFUL  LIFE.MY BROTHERS  AND SISTERS ARE SETTLED WELL",46,Pillai,,,,4ft 10in,trif879846,Hindu
"She is a vivacious, responsible and warm person. She is family oriented and balances that with her professional work. 

She has keen interest in sports, particularly basketball. She is very fond of music, theatre and movies. She has travelled widely in India, the US, England and Canada. She enjoys socialising and meeting up with friends.",46,,"Delhi, Delhi, India",,Private Sector,5ft 5in,ph_in_in,Hindu
"Am a fair minded person who prefers simple living and high thinking way of life. Would want to live cheerfully and positively in life with a live and let live policy, observing appropriate family values.",46,Sikh - Arora,"Chandigarh, Chandigarh, India",,,5ft 4in,chaf1016041,Sikh
"I am looking for someone who would be a friend and a partner in life, sharing my beliefs and outlook towards life. Someone who is basically family oriented and shares the small pleasures that life has to give. I like reading, meeting friends and family. My outlook towards life is modern but at the same time have all the traditional values in place. ",46,Maharashtrian,"Mumbai, Maharashtra, India",,Private Sector,5ft,ROSE1,Hindu
"look for kind hearted.....have a great respect to all mankind.
I'm looking for someone I appreciate and appreciates me.i hate liars. i can't stand them.

Comunication- You need to be able to talk to your partner and trust that they will take into consideration you thoughts and opinions. If your relationship lacks this one simple quality, then you may as well be kissing a brick wall.

Comprimise- Both partners need to be able to give a little. One reason I believe alot of relationships fail is because one or both partners are selfish and want things their way.

Common goals- It is important to discuss with you partner things such as plans for your life, and wether or not you want children. 

Loyalty- It is VERY important to find someone who believes in commitment and will be loyal to you in marrige or in any relationship.

Love- There is a difference between Infatuation and Love. Dont let your heart get in the way of your mind and reason. Give it time to mature and dont hgo making any long term commitments until your sure that what your feeling is real.Be sure that you partner is will to do the same.


Humor- I love to laugh, and I love people who make me laugh.

There also has to be respect, consideration, and an ear or two to listen with.










",46,Gounder,Others,,Private Sector,5ft 3in,othf1008943,Hindu
"I am a fair, good looking, down to earth and confident girl, belonging to a well-respected family. I am working in state government organaisation in Vijayawada. I am from a well settled family, have 2 sons, 1st one is MS in USA and 2nd son is B.Tech (computers).
",46,Kamma,"Vijayawada, Andhra Pradesh, India",Hyderabad University,State Government,5ft 4in,naveena_praveena,Hindu
"A journey of a thousand miles begins with a single step but wouldnt the journey be more lovely with an even lovely partner. 

My Academic & professional qualifications: B.S.C.(Biochemistry) 1st class 

Hobbies: dancing, music, surfing, traveling etc.

Personality: good looking very young looking active, smart, Recently I have had offers from the makers of various anti aging creams because I look nothing like a thirty-seven year... should look!! No doubt one day I shall wake up and find myself looking like an extremely old woman!! 

Myself: I consider myself intelligent, witty (at most opportunities), ""down to earth"", very honest, respectful of others, always upbeat and positive, and with a polished, professional and conservative appearance (please see photo). 

Some things about me... 

Likes: First of all Computer is my 1st luv. Being with good friends, meeting new people, keeping fit (that could be the reason I still look very young) seeing new places , trying new foods, challenges (career and personal), good Hindi movies and music, good Hindi-English music (no rap), being outdoors,Outings, reading books, and learning new skills. Aside from my interests in all things new, I equally appreciate the classics and respect tradition. 

Dislikes: early mornings, wishy-washy people, bad drivers, hot weather, traffic and dishonest people or those don't keep their word. 

A good match for me would enjoy items from the first list and share in my dislikes for items from the second list...plus my partner and I could add or take away new likes/dislikes from each list as we grow old together. 
",46,Shewetamber,"Mumbai, Maharashtra, India",,,5ft 4in,vaishakhi4u,Jain
"Simple, honest, genuine person , having right and positive thinking; very ordinary in looks and looking for a similar kind of a match. ",46,Kamma,"Nellore, Andhra Pradesh, India",,,5ft 4in,vijf271904,Hindu
"simple person looking forward to lead a simple yet wonderful life
am mix of modern and traditional values, straight forward and mild mannered person
would be happy to if if ind my partner tobe independent minded, having  my kind of values, believe in god and  pleasant manners who would not mind exchanging a couple of emails before deciding about marriage",46,,,,Others,5ft,sramma,Hindu
"Am simple, sober, smart, confident, fun loving and strictly vegetarian. Am looking for a qualified, good natured, intellectual person. I am serving in State Government organisation. ",46,Digambar,"Delhi, Delhi, India",Agra University,State Government,5ft,dl2652,Jain
"I will not say I am very simple. For a very long time, I have been living a very independent life. Although I am living with my family but they don't impose their decisions on me. So I don't want my partner to be a bossy type. I have done my schooling and college from Delhi and recently moved to Mumbai.    ",46,Brahmin,"Mumbai, Maharashtra, India",,Central Government,5ft 1in,delf782815,Hindu
"Soft and sober, sensitive and religious. Like to listen music and being engaged. Reading books, browsing net and listening to music are some of my interests. I would like someone who is family oriented, affectionate and has family values. Thinks on his feet, soft minded and has a convincing attitude.",46,Brahmin,"Secunderabad, Andhra Pradesh, India",,Private Sector,5ft 4in,swetha_9,Hindu
"Looking forward to meet my soul mate and start a fresh journey of life.  I truly believe that marriages are made in heaven and fixed from up above. Life is truly increadible and I truly believe that a special someone would add a glint of sparkle to it. I am a cheerful, understanding girl with a positive disposition, always ready to bring a smile to everyones faces. Looking for a match who would walk with me hand-in-hand and discover this incredible book called life.",46,,"Mumbai, Maharashtra, India",,,5ft 5in,mumsmb030,Hindu
"I am working with H.P.State Govt since last 23 years . I am loving ,caring,affectionate  but I had a bitter experience in the institution of marriage. ",46,Rajput,,,State Government,5ft 2in,shif1137621,Hindu
"seeking...a simple life full of  trust, honesty, respect, peace, love and passion with someone who  is simple.....who  has an open heart...... and mind....ready to built a simple fazmily for life....(age between 43 and 55 years old)... ",46,Sunni,Others,,,5ft 7in,othf206024,Muslim
"I introduce myself as an  easy going person, liberal, sensitive i laugh a lot and i like to be in the midst of jovial person I believe in destiny and i accept it whole heartedly.   I am a religious person.   I was married in 1994 and were mutually divorce in 1997 without any encumburance.   it was a arranged marriage.  My hobbies are listening to music any music.  I learnt carnatic music  interior decoration etc.   I am a vegetarian languages in which i can communicate hindi, english, malayalam, telugu and tamil ",46,Malayalee,"Hyderabad, Andhra Pradesh, India",,Central Government,5ft 2in,anpf435949,Hindu
"A Very simple homely girl.  Family oriented. 
Likes reading, cooking.  Born and bought up n Mumbai.  Educated till Bcom, Personal Secretary's course from Davars. Job also in Mumbai.",46,,,,Central Government,5ft 1in,makhijai,Hindu
"She is a Divorcee, she is with her parents, She needs a man who is, broad minded, with good character, who can accepts her as she is.  She is open minded and who like to be with people.",46,Nair,"Bangalore, Karnataka, India",,Others,5ft 3in,komal_67_in,Hindu
"I AM FAIR,GOODLOOKING,GENTLE,SENSITIVE,FAMILY ORIENTED.I AM MODERATELY RELIGIOUS,MODERATELY SOCIAL.I AM PROFESSIONALLY INTO SHARE TRADING.MY HOBBIES ARE READING,GARDENING,TRAVELLING,WATCHING MOVIES.I LOOK FORWARD TO GETTING MARRIED TO SOMEONE WHO IS FAIR,GOODLOOKING,PATIENT,MATURED,FAMILY ORIENTED AND TRUSTWORTHY.MARRIAGE FOR ME IS A LIFE LONG COMMITMENT WHERE BOTH THE PARTNERS SHOULD HELP EACH OTHER IN THEIR OWN INDIVIDUAL GROWTH AND DEVELOPEMENT.IT SHOULD BE COMPANIONSHIP WHICH SHOULD LEAD TO PEACE AND HAPPINESS.I AM BASICALLY A HOMELY PERSON WHO LIKES TO COOK AND LOOK AFTER THE HOUSE.",46,,,,,5ft 2in,dkvstocks,Hindu
"Looking for GUJARATI MALES ONLY. I am a simple, straight forward and down to earth lady from a rich affluent, very well settled and respected family. Have traveled around the world but know that Indian family values are the best. Looking for a special soul mate who is a Gujarati, rich, very well settled, well educated, understanding and caring with good family values. Respects one and all. Knows how to enjoy life. ",46,Shewetamber,"Mumbai, Maharashtra, India",Mithibai College,Others,5ft,gem2667,Jain
"I am a simple house lady, loving, caring nature, love to go for outing, love music, mixing nature, i like movies, hotel, like to go to hill stations, like food non veg very much, religious minded and believe in god.",46,Kayastha,"Ujjain, Madhya Pradesh, India","Barkatullah University, Bhopal",Not Working,5ft,SMF1501038,Hindu
"She is a smart and an active teacher with a character that one can vouch for. She is in Islamic limits but does not wear a burkha for she believes that"" Modesty lies in the eyes"". They are a nuclear family. Her father passed away a few years back. Her elder sister is happily married and stays with her husband. She lives with her mother and her younger sister. Like all nuclear families they have a lot of love among each other. 
She is basically a extrovert and a social person and she likes to help everyone that she can help out. She believes that life has too much to offer and one must grab all opportunities that come their way. She is easy going, fun loving person. Likes music, movies and TV dramas. She likes traveling and visiting new places.
She is looking for a person who is fun loving, easy going and a open minded person, who will hold her hand and walk that extra mile with her.
If you feel she fits your imagination please do get in touch with us.
",46,Sunni,"Mumbai, Maharashtra, India",,,5ft 3in,Sabah,Muslim
"I am employed in a embroidery unit in chennai. My mother passed away and my father a retd DM in BANK and one sister married and the last is my brother, who is working in chennai I am basically from Cochin living in chennai for the past 25 years. I am a normal person with all day to day activities, very beautiful and loving. ",46,Brahmin -Gowd Saraswat,"Chennai, Tamil Nadu, India",,Private Sector,5ft 8in,chef860718,Hindu
"I belong Gujarati Vaishnav family. I am living in Gujarat at A'bad. I am family oriented. By nature i'm loving & caring person. I am enjoy spending my time at home reading magazine, wathching TV, listing music. I also like travelling. I also belive in GOD. 

I want post-graduate, well-settle, caring & loving life partner.I would be prefer life partner from gujarati family ( vaishnav, patel, bhramin, vaishnav vania). 

I am working in PVT fimr as an accountant A/c Division. Who has agent of India's one of the biggest company. 


",46,Vaishnav Vania,"Ahmedabad, Gujarat, India",,Private Sector,5ft 4in,221067_6,Hindu
"my sister is a good looking girl,she works on computer and is in a good position.her right hand does not have fingers from her birth.she does all the work and very independent.looking for a broadminded person",46,Brahmin - Madhwa,"Bangalore, Karnataka, India","Other College, Delhi University",Private Sector,5ft 5in,SMF1528555,Hindu
"i am loyal,faithful,good at art.My hobbies are painting,poetry,inovative person and i love cooking.i am very friendly , caring ,thoughtfull and considerate",46,,,,Private Sector,5ft 1in,neelam_45,Christian
"I belong Gujarati Vaishnav family. I am living in Gujarat at A'bad. I am family oriented. By nature i'm loving & caring person. I am enjoy spending my time at home reading magazine, wathching TV, listing music. I also like travelling. I also belive in GOD.
I want post-graduate, well-settle, caring & loving life partner.I would be prefer life partner from gujarati family ( vaishnav, patel, bhramin, vaishnav vania).

I am working in PVT fimr as an accountant      A/c Division. Who has agent of India's one of the biggest company.
",46,,,,Private Sector,5ft 3in,vaishu04,Hindu
I come from a joint family my family consistof 1sister& 1 brother both younger to me my father is in road construction business & my mother is a house wife i am on the heaver side i love to lisen to music ialso like  to cook go for long drives like to watch movies with family & friendsi am basiclly fun loving person   ,46,Khatri,"Pune, Maharashtra, India",,,5ft,montu,Hindu
"I come from a joint family. My mother is housewife and my father is in good construction business. Life is a sum total of emotions. My life partner will be the one who will make each one of these enjoyable for both of us. I'm an independent, spontaneous, career orientated woman. I would like to get in touch with people who are open-minded I walk with the present looking at the future.",46,Punjabi,,,,5ft 1in,bpun0181,Hindu
"She is good looking, well mannered, successful in her carreer, friendly, jovial, homely, values honesty, straightforward, etc
About Career: Plan to work after marriage.
",46,Ezhava,"Mumbai, Maharashtra, India",,,5ft 1in,mumf926475,Hindu
"my sister is a very happy and energetic person. She is  Sensitive,  Helpful and generous .  She has very Good family values.  She is  successful in her work and is well liked and respected. She has many artistic talents like music , interior decoration, crafts etc. Being smart and elegant ,she carries herself well in social gatherings.",46,,,,MNC,,amuji,Hindu
"I am an attractive woman who enjoys life and needs someone to share life with.

 I enjoy all the good things life has to offer.  

I like cooking, watching movies n tv, listening to music. sightseeing and outdoor activities.

 I love cricket tennis,  table tennis n  love watching them  as well. 

I am a caring understanding and a friendly person. ",46,Others,"Melbourne, Victoria",,,5ft 3in,melf903658,Christian
"My sister is simple, having respect to others specially elder people, in short she is down to earth. Working as Executive Secretary to the Managing Director in Mumbai, we are born and brought up in Mumbai. She like cooking good food, she is very jolly person, she having interest in learning new things. she is having interest in computer, reading news paper etc.",46,Sunni,,,Private Sector,5ft 4in,hash5_in,Muslim
"i am a straight forward person .i enjoy reading,watching movies, passionate about music ,seeing new places and enjoys outdoor activities.i believe in giving equal importance to work and fun.i have a very simple lifestyle.looking out 4 a very down 2 earth person with a positive attitude towards life and a god fearing christian.",46,,"Mumbai, Maharashtra, India",,Private Sector,5ft 2in,tanu_67,Christian
"She is very simple girl with modern outlook,and down to earth girl who believe in her own achievement.she is good in cooking andother household activity.",46,Digambar,"Delhi, Delhi, India",,Private Sector,5ft 2in,deepjain_2306,Jain
"I am a confident, cheerful, independant, fun loving and a happy working woman. I believe in honesty and straight forwardness. I love life and the beautiful moments it brings with it. Am fond of singing and reading fiction and am extremely fond of nature. Professionally, I am into the area of designing corporate education for global audience. I look after the design and training function of an large corporate. 
I love listening to indian classical music and ofcourse the contemporary blends that musicians churn out nowadays. Am proud of our culture and our country.. . 

I am looking for a companion who is cultured, articulate, can express himself well (not to be confused with just good talkers), , belives in equality of sexes, open minded, very honest, happy and down-to-earth and is capable of loving and accepting someone else's child. This may not be easy but, well after what i have been through and what I am left with, I guess these have become standards for me. Looks are secondary. I, in return am willing to do the same, as in, would love to take on the upbringing of another person's child. No double standards for me. 

I could have thought of bringing up my child all on my own, but the thought of spending my old age all alone is not something I fancy. I would love to spend my life with a person and his famly I can respect and love. This may make me sound boring, drab and wishy washy. Well let me tell you, I am not that at all. I can have pillow fights with the one i choose, play tickling matches, go for long drives by the river (ahem.. if one exists in delhi), get wet in the rain, spend a cozy evening together watching a movie with wine and ofcourse one who is Mine!!
My parents hail from pakistan and are punjabis. They moved to Delhi post partition. Dad is from the army and is retired now. Mom stays at home to look after the family. I have a 5 year old son who is the best thing that could have happened to me in the last few years. My family is great and our upbringing has been full of fun, love and laughter, and ofcourse has been liberal. I have 2 elder sisters and a younger brother and all of them are married and settled abroad. Don't know if this matters!!
",46,Khatri,"Delhi, Delhi, India",,,5ft 4in,rkhanna38,Hindu
"I am God fearing..though not perfect and wish my partner be God fearing.I love to lead simple and transperent life and wont mind working hard for welfare of nears and dears.Wishes to lead dignified and intellectual decent life and helping needy around me.I am romantic and love to be in love with lot of romance and romance and love in relation as stress and strain is already in store in todays day to day life style.Now need to leave and lead peaceful,contented and happy life.Wish to make life more meaningful in the company of simple,God fearing and intellectual person.",46,,"Bhopal, Madhya Pradesh, India",,,5ft,bhof1360504,Others
"I am simple homeloving independent female.I love to meet well settled man with pleasing personality and nature, who can love, share and respect life with me. Travelling,cooking and sporting activities are my likes.",46,Brahmin - Iyer,"Bangalore, Karnataka, India",,Others,5ft 3in,SMF1428675,Hindu
"she is very jovial, caring n understanding person. loves pets at she is staying wid parents, doing her private practise in lower courts, we r 1 brother n one sister, she is elder one, my father is retd from Indian airforce n mother is housewife.",46,Bengali,"Hyderabad, Andhra Pradesh, India",,Others,5ft,hydf326798,Hindu
"DOWN TO EARTH AND VERY FLEXIBLE. VERY STRONG AND INDEPENDENT. SELF MADE AND IS A GOOD MOTIVATOR. WELL SETTLED. WAS EMPLOYED, BUT, PRESENTLY UNEMPLOYED AND WOULD LIKE TO LEAD A RETIRED LIFE.  HAVING 1 DAUGHTER STUDYING ENGG IN KL.",46,Nair,"Bangalore, Karnataka, India",,Not Working,5ft 3in,SMF1390509,Hindu
"I am fun loving person who believes in today and the present moment. I am 5 feet 4 inches, wheatish in colour, have spects and 62 Kg weight. My health condition is fantastic with two kids. I love music, yoga and reading. I also love doing social work. I live with my 2 kids and parents. My parents are very supportive.",46,,,,Private Sector,,shrd9,Hindu
"IÃâm a fair, good looking, down to earth, confident girl belonging to a well-respected family. I believe in living in the present but with an eye on the future and believe in enjoying every moment of lifeÃâ¦.. I would like to meet someone likeminded who I am compatible to in terms of character, personality and appearance. I think marriage is about mutual respect, giving space to each other, understanding, and being compassionate, sincere, committed, truthful and honest.",46,,,,,5ft 2in,dbisc50171,Hindu
"my friend is a balanced, good nature person, who is spiritual as well as believes in honestly taking care of her duties towards her children etc. wants a honest and caring companion. she believes in live and let live policy of life.  ",46,Khatri,"Gurgaon, Haryana, India",Indraprastha College for Women (IP College),Not Working,5ft 6in,SMF1432947,Hindu
