aboutText,age,caste,city,college,employedIn,height,profileID,religion
I am a loyal person and love to be happy and make everyone happy around me.,28,Brahmin,"Delhi, Delhi, India",,MNC,5ft 4in,SMM1760304,Hindu
My son is self dependent Hotelier working in Gurgaon US Hotel Chain. ,28,Sikh - Ramdasia,"Mohali, Punjab, India",,Private Sector,6ft,SMM1758884,Sikh
"Hi, I am Jigar Shah from Ahmedabad (Gujarat), working in private company as an accountant & cashier.",28,Shewetamber,"Ahmedabad, Gujarat, India",,Private Sector,5ft 11in,SMM1758422,Jain
"My son is Travel consultant by profession working with a very well known travel agency in Mumbai. Well settled, owns 2BHK flat at Thakurli-Kalyan (currently living with us at Kalwa, will shift after marriage). Loves to travel and adventure lover. Looking for someone with same interest. ",28,Koli,"Thane, Maharashtra, India",,Private Sector,5ft 7in,SMM1758490,Hindu
"Simple, caring, loveable and God fearing person and looking for the same.",28,Others,"Bangalore, Karnataka, India",,MNC,5ft 10in,SMM1759113,Christian
"I have completed my Masters (MBA-Marketing), and currently working as a Senior Consultant with one of the leading consulting firms in Gurgaon. I would describe myself as a versatile, honest, loving & a dependable person; a little witty with a sense of humor and who cherishes the little things in life. ",28,Punjabi,"Faridabad, Haryana, India",Pondicherry University,MNC,6ft,SMM1758310,Hindu
"My friends and surrounded people used to say that I am a friendly, positive and bravo person. I am a good entertainer and make the people happy, have presence of mind and poetry writing skill. ",28,Parkava Kulam,"Chennai, Tamil Nadu, India",,MNC,5ft 2in,SMM1758002,Hindu
"I am simple, normal, god fearing and sentimental to family, Born and brought in Joint family cultures. Expecting a similar quality girl who will be my back to support me in life. ",28,Vishwakarma,"Mumbai, Maharashtra, India",,Private Sector,5ft 11in,SMM1758717,Hindu
"My name is Jashobanta Patra. I have completed my Masters in Computers/ IT. I am currently working as a Software Professional (Others). My friends describe me as confident. My hobbies/interests include music, cricket. I prefer reading biography related books. My favourite sports are cricket. My family is traditional with a modern outlook. I am looking for someone smart.",28,Tanti,"Bhubaneshwar, Orissa, India",,MNC,5ft 4in,SMM1759108,Hindu
"Hi, I'm working as a Sr. Software Consultant in a MNC. ",28,Brahmin,"Mumbai, Maharashtra, India",,MNC,5ft 8in,SMM1757976,Hindu
"This is Sachin, have completed Msc and now working in MNC in Goa. ",28,Shimpi,"Nasik, Maharashtra, India",North Maharashtra University,MNC,5ft 7in,SMM1758576,Hindu
"I am very down to earth, fun loving person, good looking and caring person. I like sports, riding bikes, movies and reading books. I also like to see new places. In my family, my mom, dad and my two sisters who are married and I always believe in mutual respect in every relationship.",28,Kalinga Vysya,"Delhi, Delhi, India",,MNC,5ft 7in,SMM1757368,Hindu
"He is friendly, loving, caring, well educated, well cultured & traditional, emotional, social, down to earth & understanding person He had completed his Bachelor of Management Studies (BMS - Graduation) in 2005 with specialization in International Finance & special studies in Marketing. There after he worked for 3.5 years in Bank and Industry. Having good no of work-ex. Have completed MBA/PGDM for a reputed B-School of India and also being to Europe (France & Hungary) on student visa as course curriculum. After completing MBA, he worked in Pvt Firm as Assistant Manager. Currently working in Siemens Ltd. from past 2 years.  ",28,Maratha,"Navi Mumbai, Maharashtra, India",,MNC,5ft 7in,SMM1757724,Hindu
My son is a well educated and mannered person. I am looking for an Anshik Manglik (thakur) girl for him who should be educated and good nature.,28,Thakur,"Delhi, Delhi, India",,Private Sector,5ft 8in,SMM1757615,Hindu
"I am a positive individual, who loves to have fun and enjoy the company of good friends around me.",28,Saini,"Rohtak, Haryana, India",,Private Sector,5ft 11in,SMM1757717,Hindu
"I am submissive like to mingle with like minded progressive people study books god fearing religious minded attached to my family, presently in USA on Project of TCS.",28,Brahmin,"Jodhpur, Rajasthan, India",,Private Sector,5ft 9in,SMM1756684,Hindu
"Am friendly and easy going person. Love cricket, chess, music, movie and the list goes on. Looking for someone who understanding, friendly, respectable, responsible and should be traditional girl too.",28,Reddy,"Delhi, Delhi, India","Visveswaraiah Technological University, Karnataka",MNC,5ft 5in,SMM1756476,Hindu
"I am from Berhampore, West Bengal. Currently, I am working in Dubai. But, I will finally settle down in India.",28,Baishya,"Dubai, Dubai","S.P. Jain Institute of Management & Research, Mumbai",Private Sector,5ft 10in,SMM1756746,Hindu
"Hi!! I am Ashish Dass.I have completed my Bachelors in Arts. I am currently working as an Accounting Professional (Others).  My friends describe me as: confident, decent and full of humour. Values: Do good be good. Never hurt anyone for your own self interest. Motto in life: Live happy and keep your near and dear ones happy too. Hobbies: reading, music. ",28,Others,"Delhi, Delhi, India",,Private Sector,5ft 2in,SMM1756416,Christian
"I am doing M.Tech from IIT Bombay & have done MBA (Marketing Mgmt) & M.Sc (Geology).
I believe in having balance in all aspects of life & have a rational outlook. I think proper understanding is very crucial for any relationship. I like adventure & I think Life is beautiful & future is very exciting & full of surprises. ",28,Rajput,"Mumbai, Maharashtra, India",IIT Mumbai,Not Working,6ft 2in,SMM1756074,Hindu
I am a guy who is very much concerned for my parents and expect the same from my would be. ,28,Kashyap,"Delhi, Delhi, India",,Private Sector,5ft 10in,SMM1755093,Hindu
"My son is an Electrical Engineer from Kurukshetra University. After completing the graduation, he joined MNC in Mumbai. He worked in IT firm as System Engineer for a year and was promoted as Trainer. Recently he completed working in Dell International. Now he is employed as a Business Manager and IT Analyst in Ahmedabad in one of the top brands in US retail segment. His work has always been appreciated by the team mates and the CEO. He is hardworking and achieved every path of his success on his own. By nature, he is am very polite and soft spoken to everyone.",28,Kayastha,"Ahmedabad, Gujarat, India",,MNC,5ft 10in,SMM1755160,Hindu
"Write about yourself, your likes and dislikes, personality and traits, aspirations in life, unique characteristics, etc.",28,Brahmin,"Lucknow, Uttar Pradesh, India",,Private Sector,5ft 6in,SMM1755317,Hindu
"Educated, employed in a well organization with good pay. Like movies, surfing and reading.",28,Sunni,"Chennai, Tamil Nadu, India",,Private Sector,5ft 6in,SMM1756366,Muslim
Working with CNBC network 18 and live with my parents. ,28,Baniya,"Mumbai, Maharashtra, India","Symbiosis Institute of Media & Communications (SIMC), Pune",Private Sector,6ft,SMM1755001,Hindu
"My brother is a smart boy, good looking & very sensitive.",28,Digambar,"Sagar, Madhya Pradesh, India",,Others,5ft 4in,SMM1754896,Jain
"I am a simple, confident, ambitious person with a pleasing personality, positive 
attitude towards life, caring, friendly, broad minded, compassionate, emotional, understanding, and down to earth. I enjoy every moment of my life remembering that it not going to come back. I believe in living the life with full of fun and making every minute of it memorable. Also I strongly believe in god. I am sensitive to all the close relationships that I have with my family members.",28,Yadav,"Gaya, Bihar, India",,Private Sector,5ft 6in,SMM1755834,Hindu
I am here to find a suitable match. The girl should be educated and good looking and above all a good human being. She should be good at heart. She should be the one who understands family values and dignity. Caste and Income is no bar to me. I come from a moderate family. My father has own set up of Jewellery manufacturing and mother is a house wife. I have two siblings. Elder sister is a software engineer and married to a software engineer. Both are working in Microsoft Bangalore on a very good post. Elder Brother is a CEO and married to a doctor. He is settled in Mumbai. I completed my engineering in IT.,28,Rajastani,"Mumbai, Maharashtra, India",,MNC,5ft 8in,SMM1756238,Hindu
"Completed MBBS from BJMC, Pune and now studying Final year M.S General surgery in MVP medical college, Nasik. ",28,Leva patil,"Nasik, Maharashtra, India",,Private Sector,5ft 8in,SMM1756382,Hindu
"Hi, I am Krishnendu Ray. I did my B-Tech in Computer Science and Engineering from MSIT, Kolkata. My friends describe me as a gentle, humorous, easy-going n a friendly person with a charming and elegant personality.",28,Brahmin,"Bangalore, Karnataka, India",,Private Sector,5ft 7in,SMM1756484,Hindu
Simple and fun loving person. ,28,Pasi,"Khammam, Andhra Pradesh, India",,Not Working,5ft 6in,SMM1753932,Hindu
"He is very caring, loving and matured person. He knows his responsibilities and believes in discharging his duties towards the family and loved ones. He enjoys long rides on his enfield. He loves his laptop and browsing internet day in and day out. He likes watching movies and enjoy life to fullest. Father is retired from Haryana State Electricity board in 2011 and mother is a well educated house wife. He has two sisters, happily married in reputed rajput families. Both sisters are school teacher in reputed schools in Faridabad and Delhi. His brother in-law is an IT professional, working in Gurgaon. He completed B.Tech(IT) from Guru Jambeshwar University in Hissar, Haryana. He is working with a reputed IT company as Team Lead and has been in pune for last 6 years.",28,Rajput,"Faridabad, Haryana, India",,MNC,6ft 1in,SMM1754273,Hindu
"Girl  should be preferably from science, Eng or MBA and should be good looking and homely.",28,,"Rest of Assam, Assam, India",,Public Sector,5ft 8in,SMM1755788,Hindu
My son is working in R.R.V.U.N.L (A Govt. of Rajasthan PSU involved in power generation).,28,Kayastha,"Kota, Rajasthan, India",,State Government,5ft 5in,SMM1757410,Hindu
"People describe me as trustworthy, confident, good conversationalist, hard working and quick learner. I have IAATA Uftaa Foundation Level 1 Montreal Canada certification, Hardware and network engineering Diploma, Hr Diploma from Welinkars and currently studying international Trade and customs Act from Mumbai. Currently in my own business of Custom clearance and freight forwarding.
",28,Mogaveera,"Mumbai, Maharashtra, India",,Others,6ft,SMM1752803,Hindu
I have completed B.com course in 2006. After completion of course joined audit firm as Account Assistant & worked closely 2 years. ,28,Gowda,"Bangalore, Karnataka, India",,Private Sector,5ft 10in,SMM1752813,Hindu
I am family oriented and understanding person by nature. I like listening to soft music. ,28,,"Thane, Maharashtra, India",,MNC,5ft 9in,SMM1753312,Buddhist
"I am a honest, trustworthy, simple person and looking for the same qualities for my future partner. ",28,Ezhava,"Coimbatore, Tamil Nadu, India",,Private Sector,5ft 11in,SMM1753407,Hindu
"Manas is working with an MNC in Gurgaon. He has a bachelors and a masters degree in Business Economics from Delhi University. He is convent school educated and has been born and brought up in Delhi. Very honest and sensitive at heart, Manas is a strong believer in accepting modern outlook but has high regards for his traditional values. He is a hard worker and a bit introvert. He is simple at heart and looking for the same in his partner. In his free time he likes listening to music and watching movies",28,Mahajan,"Delhi, Delhi, India",,MNC,5ft 7in,SMM1754942,Hindu
"I am simple, sober and down to earth.",28,Sindhi,"Mumbai, Maharashtra, India",,Private Sector,6ft 1in,SMM1755846,Hindu
"I am Mihir Rupani. I have completed my MBBS from Govt. Medical College, Surat. I have completed my MD in Community Medicine from SMIMER Medical College, Surat. Currently, I am working in UNICEF, as Diarrheal Disease Management Consultant. ",28,Shewetamber,"Vadodara, Gujarat, India",,State Government,5ft 4in,SMM1752541,Jain
"I am a person with friendly nature, hardworking and honest. I am looking for a life partner who should simple, hardworking and respect family values. ",28,Brahmin,"Mumbai, Maharashtra, India",,Private Sector,5ft 11in,SMM1751700,Hindu
I am simple and cool person.,28,Kshatriya,"Hyderabad, Andhra Pradesh, India",,Private Sector,5ft 6in,SMM1752048,Hindu
Belong to a sweet and lovely family. We are the joint family having good nature. I believe in God and am hard working person. ,28,Rajput,"Jind, Haryana, India",,Private Sector,5ft 9in,SMM1751323,Hindu
I am a simple person from upper middle class family background. Looking for alliances from Kumauni Brahman family only. ,28,Brahmin,"Delhi, Delhi, India",,MNC,5ft 8in,SMM1750908,Hindu
Myself Santosh Maruti Birwadkar. I am 28 years old and stay at Malad(W). I have done my HSC from Mumbai Board & pursuing Graduation from Mumbai University.,28,Chambhar,"Mumbai, Maharashtra, India",,Others,5ft 7in,SMM1751270,Hindu
Hey this is Anand Gauda. I'm born and bought up in Mumbai and am a fun loving guy. ,28,,"Mumbai, Maharashtra, India",,Private Sector,5ft 6in,SMM1752221,Hindu
"I am simple and value oriented person. Wish to maintain relationship with partner like best friend with care, respect and love.",28,Maratha,"Pune, Maharashtra, India",,Private Sector,5ft 10in,SMM1752684,Hindu
I have done MCA from APJIM Jalandhar. Presently I am working in Sessions & District Courts as a Clerk. Have two sisters. Both are married. Presently I am living with my father and my Uncle auntie. ,28,Arora,"Firozpur, Punjab, India",,State Government,5ft 6in,SMM1753058,Hindu
"I am simple, aspiring and handsome boy. I believe in simple living and high thinking.",28,Shewetamber,"Gurgaon, Haryana, India","NMIMS, Mumbai",MNC,5ft 7in,SMM1753155,Jain
"Very flexible, calm hard worker.
",28,Others,"Nagapattinam, Tamil Nadu, India",,Private Sector,5ft 8in,SMM1754210,Muslim
"I am Ramakrishna, I am an accountant. I am cool, simple and loving nature.",28,Madiga,"Hyderabad, Andhra Pradesh, India",,MNC,5ft 6in,SMM1750470,Hindu
"I am Pramod. I have completed my Bachelors in Arts. I am currently working in Chennai as a Banking Professional in Standard Chartered Bank.  My friends describe me as: simple, straight forward, witty.  Motto in life: live each and every moment with happiness. Hobbies: listening music, internet surfing. ",28,Brahmin - Panda,"Chennai, Tamil Nadu, India",,MNC,6ft,SMM1750150,Hindu
I am simple person and believe in good thoughts & God.,28,Scheduled Caste,"Delhi, Delhi, India",,MNC,5ft 8in,SMM1750478,Hindu
"I am friendly, fun loving and down to earth person. I love to spend time with my near and dear one's. I live simple life but have high aspirations. Currently I am in Bangalore but I am planning to settle down in NCR but it all depends on career and obviously the circumstances.",28,Khatri,"Bangalore, Karnataka, India",,MNC,5ft 10in,SMM1751822,Hindu
I am currently working as a Business Analyst at Accenture Services Pvt Ltd. Looking forward for a suitable match.,28,Brahmin - Deshastha,"Thane, Maharashtra, India",,MNC,5ft 7in,SMM1752089,Hindu
"I am Naresh, working as Software engineer in Open Text.",28,Arya Vysya,"Hyderabad, Andhra Pradesh, India",,MNC,5ft 6in,SMM1752888,Hindu
"He is down to earth, traditional with good family values. Working as a Marketing Professional. He often visits outside country with regard of job. We are looking for bride with who is down to earth, simple etc.",28,Scheduled Caste,"Pune, Maharashtra, India",,Private Sector,5ft 6in,SMM1749954,Hindu
"My self Deepak Yadav. I am very jolly person. I like playing cricket, listening music and travelling.",28,Yadav,"Gurgaon, Haryana, India",,MNC,5ft 7in,SMM1750014,Hindu
"I am very fun loving and caring person, sincerely looking for a good life ahead with my life partner. My dad was a class one officer working in ministry of small scale industries, but he passed away in 2008. My mother is a home maker and have two brothers.",28,Naidu,"Secunderabad, Andhra Pradesh, India",,Others,5ft 11in,SMM1749244,Hindu
"A simple, fun loving, patient, happy go lucky chap with big dreams. Looking for an understanding, supportive and caring life partner.",28,Vellalar,"Pune, Maharashtra, India",,MNC,5ft 7in,SMM1754062,Hindu
"Hi, I am putting up this profile on behalf of my younger brother.  He can be introduced as a Chartered Accountant (2007 batch) and since then he is associated with various multinational organizations outside India. Currently he is associated as Senior Business Analyst with one of the largest producer of Steel in the Middle East, located in Bahrain. He is courteous, caring, warm, organised, loyal, diligent, resilient, compassionate & grounded person with a captivating personality. He has positive approach towards life and gives preference to relations & friendship and strives hard to maintain the same. He believes that marriage is a close bond between two souls which is based on trust, honesty, love, loyalty, understanding and accepting the other person unconditionally. He is looking forward to lead a contented and blissful married life. We are searching for a suitable alliance for him and all that we are expecting is a smart and beautiful girl. Ours is a well settled business class family. Father is leading businessman and mother is a religious, soft spoken and pious lady. Elder brother is married and assisting the father in family business.",28,Vaishya,,,Public Sector,5ft 5in,SMM1748277,Hindu
I am cool person with innovative and creative mind. ,28,Reddy,"Hyderabad, Andhra Pradesh, India",,MNC,5ft 2in,SMM1748270,Hindu
Doing MBA in marketing and working in private sector as a central manager.,28,Scheduled Caste,"Bhopal, Madhya Pradesh, India",,Private Sector,5ft 5in,SMM1749427,Hindu
"Am Mithlesh, have done MCA nd working with Utratech Cement Ltd as IT professional. ",28,Dhobi,"Susaram, Bihar, India",,MNC,5ft 5in,SMM1749979,Hindu
"I hails from a very reputed family. I am a very grounded person, born and brought up with family values. Am a self made person, fun loving and believe in living life king side each day.",28,Baniya,"Noida, Uttar Pradesh, India",,Others,5ft 10in,SMM1751256,Hindu
"Sensible, emotional, caring, humorous and a family boy, my son is someone with a bit of 'spark' in self. A devotee of life. A worshiper of creativity. And a wanderer. He is a media professional with one of the leading advertising and event companies of India. He resides with us in Mumbai and believes that his time has come to celebrate and live life with his partner.",28,Rajput,"Mumbai, Maharashtra, India",Mumbai University,Private Sector,6ft,SMM1751510,Hindu
Working in MNC as Senior Software Engineer.,28,Maharashtrian,"Pune, Maharashtra, India",,MNC,5ft 7in,SMM1752272,Hindu
"Qualified, intelligent and understanding person.",28,Kamma,"Chittoor, Andhra Pradesh, India",,MNC,5ft 10in,SMM1747692,Hindu
"Invite proposals for my son who is a dental surgeon and also doing final sem MBA in Health Care Services. He is down to earth, understanding, loving , caring and fun loving and very jovial. We hope to get someone who is as friendly as he is.",28,Sunni,"Alappuzha, Kerala, India",,Private Sector,5ft 11in,SMM1749145,Muslim
I am Amit and looking for a life partner as a best friend.,28,Vankar,"Ahmedabad, Gujarat, India",,Private Sector,5ft 11in,SMM1749078,Hindu
I am a simple guy looking for a honest and true partner. ,28,Sia,"Srinagar, Jammu and Kashmir, India",,State Government,5ft 10in,SMM1749144,Muslim
"I have done B.Com from Kumaun University of Nainital and working in my own business.
I am a understanding and independent person. Self made with mature outlook towards my every decision. Goal oriented, supportive and respectful for my family.",28,Agarwal,"Haldwani, Uttaranchal, India",,Others,5ft 9in,SMM1749991,Hindu
"I am a simple, confident, ambitious person with a pleasing personality, positive attitude towards life, caring, friendly, broadminded, compassionate, emotional, understanding, and down to earth. ",28,Rajput,"Nasik, Maharashtra, India",,Private Sector,5ft 8in,SMM1749308,Hindu
"I am simple, caring and family loving guy. ",28,Dusadh (Paswan),"Bangalore, Karnataka, India",,MNC,5ft 8in,SMM1751649,Hindu
"Very loving, caring and understanding.",28,Reddy,"Hyderabad, Andhra Pradesh, India",,MNC,5ft 6in,SMM1751453,Hindu
"I am looking for a suitable alliance from Jangid girl. Am 28 years old, Indian person, working as an Assistant Manager, Gurgaon. ",28,,"Gurgaon, Haryana, India",,Private Sector,5ft 10in,SMM1751752,Hindu
"I am simple, God fearing person, working in fire and rescue service as station officer.",28,Nair,"Thiruvananthapuram , Kerala, India",,State Government,5ft 10in,SMM1752804,Hindu
I am a businessman and I want a good partner for life.,28,Vishwakarma,"Dibrugarh, Assam, India",,Others,5ft 5in,SMM1752851,Hindu
"I am working with Capgemini as a Senior Consultant. I have been to New Jersey (USA), Melbourne(Australia) and Paris (France) for my assignments. Believes in living life to the fullest while being responsible. Respect traditional values. Am compassionate and practical person who believes in taking his own decisions and also listen to elders opinion. Has diverse interests and a versatile person who can adjust himself according to the circumstances. I am religious, sincere, honest and dynamic individual who believes in spreading happiness. According to him, marriage is a institution based on love, respect, companionship, reliability and understanding. ",28,Digambar,"Bangalore, Karnataka, India",,Private Sector,5ft 7in,SMM1747119,Jain
Am simple quiet kind of a person. Into construction firm. Working as Senior engineer.,28,Baniya,"Delhi, Delhi, India",,MNC,5ft 10in,SMM1747006,Hindu
I am a Mechanical engineer and currently working with Larsen and Toubro.,28,Yadav,"Surat, Gujarat, India",Other Business Institute,Private Sector,5ft 6in,SMM1746236,Hindu
Just a normal person with a positive attitude. ,28,Chettiar,"Bangalore, Karnataka, India",,MNC,5ft 8in,SMM1747202,Hindu
I am working as a freelancer creative writer in the field of advertising. Also in the process of setting up my own consultancy.,28,Sikh - Jat,"Mumbai, Maharashtra, India",,Private Sector,5ft 10in,SMM1746812,Sikh
"Triple post graduate, good at writing, dancing, sketching, photography, slim, tall and creative.",28,Brahmin - Vaidiki,"Sydney, New South Wales",,Private Sector,6ft,SMM1746633,Hindu
"I am very caring, helping and fun loving person. There are 3 members in our family including myself.",28,Brahmin - Iyengar,"Bangalore, Karnataka, India",,MNC,5ft 8in,SMM1747205,Hindu
"I am an honest, loving, caring, simple, romantic and down to earth person. I love listening to music, traveling and exploring new places, I am a moderate practicing Muslim and try to keep up with my Deen. I dont drink or smoke. I have done MBA and currently working as A General Manager -marketing with a reputed University in Shimla. I am looking for life partner who must be religious and have family values.
",28,Sunni,"Badaun, Uttar Pradesh, India",,Private Sector,5ft 11in,SMM1747926,Muslim
"Friends describe me as ambitious and passionate. Waiting for some to walk into my life and share both small and big moments. Love driving on long road trips, playing tennis, watching live standup comedy shows, photography, etc. Work in London / New York office of a leading investment company. Admitted into ivy league business school. Graduated from IIT Kanpur with gold medal.",28,Brahmin,"New York, New York",,MNC,6ft,SMM1747309,Hindu
I am a software professional working in Bangalore from North Karnataka. ,28,Lambani,"Bangalore, Karnataka, India",,Private Sector,5ft 8in,SMM1748223,Hindu
A software engineer with 6+yrs of work experience and running my own show. I am a simple guy from a small town and want to live a peaceful life. Have some small dreams and want my partner to hold my hands in fulfilling those dreams.,28,Arora,"Gurgaon, Haryana, India",Other Business Institute,Private Sector,5ft 8in,SMM1748192,Hindu
"I'm simple, caring & intelligent person.",28,Scheduled Caste,"Gurgaon, Haryana, India",,Private Sector,5ft 7in,SMM1747567,Hindu
"I am born and brought up in Pune, employed and settled in Denmark now. I am a confident, ambitious, sensitive and cheerful. I understand the importance of each relationship and believe in giving respect to every individual. My motto in life is to live each day to the fullest. I like to travel, watch movies, spend time with friends and write articles. ",28,Maratha,,,MNC,5ft 10in,SMM1748294,Hindu
"We, a middle class nuclear family, reside in own house at Kolkata, have one son doing Phd at USA for last four years and one daughter studying at Presidency. I am retired Geoscientist. My wife house maker is MA in History. We want a really beautiful  very fair bride of equal status now at USA and willing to settle in India and abroad.",28,Kayastha,"New York, New York",,Others,5ft 7in,SMM1748763,Hindu
He is fun loving and caring person. ,28,Nai,"Bellary, Karnataka, India",,Private Sector,5ft 7in,SMM1752451,Hindu
I am a software professional having job in MNC. My father is farmer and mother is housewife. Have 1 brother and no sister.,28,Maratha,"Sangli, Maharashtra, India",,Private Sector,5ft 5in,SMM1745097,Hindu
My brother is working in the US based multinational company in Bangalore which is a well known name in Semiconductor industry and a fortune 500 company. We are looking for a well educated bride for my brother who can gel with our family.,28,Brahmin - Maithil,"Bangalore, Karnataka, India",,MNC,5ft 10in,SMM1745569,Hindu
I am normal guy who is really energetic and respect family values.,28,Brahmin,"Chennai, Tamil Nadu, India",,Private Sector,5ft 11in,SMM1745562,Hindu
I'm from middle class family and looking for a partner who understand me better.,28,Rajput,"Jaunpur, Uttar Pradesh, India",Other General University,State Government,5ft 10in,SMM1746144,Hindu
I work in My Father's construction company from last 7 years. Have personally completed 9 projects in last 7 years all over India.,28,Brahmin - Pandit,"Delhi, Delhi, India",,Private Sector,5ft 9in,SMM1747699,Hindu
"Hello, My name is Gurpreet Singh. I work as a Test Lead (software engineer) in an MNC in Pune. I am open-minded, sociable and fun to be with. Like watching movies, music, traveling, photography, watching sports, playing squash and spending good time with family and friends. I belong to an educated, well-to-do and progressive-minded family. Father is a retired Merchant Navy officer and mother is a homemaker (retired teacher). I also have a younger brother. Looking for a girl who is smart, fashionable, educated, respectful towards elders and with good moral values. Currently I'm located in Sweden on a work permit.",28,Sikh - Gursikh,,,Private Sector,5ft 8in,SMM1748106,Sikh
Hi I am Virendra khandelwal working with Hyundai Motors India Ltd. I am a simple man of high moral and traditional values with modern and practical approach toward life. ,28,Gupta,"Ghaziabad, Uttar Pradesh, India","IMT, Ghaziabad",MNC,5ft 5in,SMM1750797,Hindu
I am a passionate cultural activist. I am very simple and down to earth.,28,Brahmin,"Kolkata, West Bengal, India",,State Government,5ft 7in,SMM1751460,Hindu
"Liberal, easy going, non-opinionated. Interests in music, football and travelling. Would love to spend the rest of my life with a similar person.",28,Patel,"Bangalore, Karnataka, India",,Private Sector,5ft 7in,SMM1751884,Hindu
"I am looking for a girl who is good looking and intelligent, has modern mindset with traditional values to be my life partner. Working / Not working minimum qualification must be graduate. I live with my parents in a nuclear family at Kolkata near VIP Road Haldiram's (Kaikhali). My qualification is Mphil in Economics (1st class ranked - 2nd) and presently working in a Central Government Organization as administrative professional posted at Kolkata, and will be promoted to officer rank within next 3 to 4 years time. Previously worked at IBM India Pvt. Ltd. as Financial Co-coordinator at Sector-V, Saltlake and was awarded employee of the month for two times within a year and three months service. Schooling done from CBSE board (Kendriya Vidyalaya Saltlake) I to XII (Science), Language of study from school to MPhil throughout English. I have positive attitude, friendly nature, good sense of humor, modern mindset but also respect for traditional values(which are logical). My parents are supportive, liberal, adjustable, modern and broad minded and has plenty of love to give to their only daughter in law. As per my friends and family relatives, I am lovable, helpful, caring, knowledgeable and supportive person who is very much down to earth. Our family is very much interested in music. Father plays Sitar and guitar, Mother plays Guitar, Sister plays Guitar and me learning Keyboard (Piano). ",28,Kayastha,"Kolkata, West Bengal, India",,Central Government,5ft 7in,SMM1744578,Hindu
"I have completed BE (CSE) and PG Diploma (System Software development) from Acts C-DAC and earlier I have worked with WIPRO. Now I work with AMDOCS. 

",28,Kurmi,"Pune, Maharashtra, India",,MNC,5ft 8in,SMM1744829,Hindu
"MBA from ICFAI university, having modern and religious outlook, soft-spoken.",28,Agarwal,"Noida, Uttar Pradesh, India","ICFAI, Hyderabad",MNC,5ft 9in,SMM1744586,Hindu
"I'm a software engineer working in reputed MNC. Am caring, responsible and hard working person having family values and looking for a sensible girl. ",28,Kshatriya,"Bangalore, Karnataka, India",,MNC,6ft,SMM1744984,Hindu
I AM SIMPLE AND HONEST AND LOOKING FOR THE SAME KIND OF PARTNER.,28,Vaishya,"Indore, Madhya Pradesh, India","Devi Ahilya University (DAVV), Indore",Private Sector,5ft 9in,SMM1745022,Hindu
"My brother is a well balanced and lively person. He has strong family values and respect for elders. He belong from a upper middle class family. He has done Pgdm in finance and marketing from Bangalore, and currently working with bank of India as assistant manager.",28,Vishwakarma,"Hazaribagh, Jharkhand, India",,Central Government,5ft 5in,SMM1745545,Hindu
I am confident person with a positive attitude in life. ,28,Brahmin - Gaur,"Delhi, Delhi, India",,MNC,5ft 10in,SMM1745909,Hindu
