aboutText,age,caste,city,college,employedIn,height,profileID,religion
"My daughter is a graduate in Mass communication from Patna. She is very down to earth and soft spoken person. Likes to travel, listen music, cooking and spending more and more time with family. She is also interested in learning new things regarding her education which helps her to excel in her field. She has also completed 6 weeks internship in print media as well as electronic media. She has also done a course on Photojournalism for 3 weeks. She has been provided with a certificate for anchoring in a documentary in Doordarshan Kendra during her education. She has also completed a foundation course in human rights and a certificate course in women studies apart from her subject. She is honest and warm hearted person. ",21,Brahmin - Rarhi,"Begusarai, Bihar, India",Patna University,Not Working,5ft 2in,SMF1632135,Hindu
"My sister is a simple, educated girl who aims to become a Professor. Believes in the almighty and have lot of faith on him. ",21,Protestant,"Nasik, Maharashtra, India","Other College, Pune University",Not Working,5ft 7in,SMF1604403,Christian
"My daughter is good and simple and seeks for the same kind of guy. She is moderate, kind, helpful, friendly, sensitive. Continuing her studies with fashion technology. She cares for herself and her family.",21,Rajput,"Bangalore, Karnataka, India",Karanataka University,Not Working,5ft 6in,SMF1570493,Hindu
Hi I am Suman Rawat. I am a fun loving girl & loving daughter of my parents. I love adventures and dancing & singing. I want my partner to be well educated and well settled. He should be very caring nature & should be understanding ,21,Rawat,,Other General University,Private Sector,5ft 2in,SMF1558227,Hindu
I'm a friendly person. My father has his own business in hotel management and mother is a housewife. ,21,Brahmin - Saraswat,"Pune, Maharashtra, India",,Not Working,5ft 4in,SMF1544530,Hindu
I am a simple and sober girl who likes listening to music and dancing. Also am very fond of cooking. ,21,Kshatriya,"Bikaner, Rajasthan, India",,Not Working,5ft 5in,SMF1605893,Hindu
"I like to do painting, drawing, reading & writing my feelings & i am left handed. ",21,Maratha,"Pune, Maharashtra, India",Pune University,Not Working,5ft 1in,SMF1603563,Hindu
"Am Namitha, doing MBA, am 21 yrs old, open minded, cool and friendly by nature. ",21,Sunni,"Kochi, Kerala, India","Mahatma Gandhi University, Kerala",Not Working,5ft 7in,SMF1648575,Muslim
"I belongs to a decent Kayastha family and fond of sketching, touring and photography. I have a keen interest towards hospitality career and want to flourish it further. I love singing, dancing and shopping too. I did Bachelors in hospitality and currently planning for Masters. Prior, I have two years experience with hotel industry, New Delhi. ",21,Kayastha,"Lucknow, Uttar Pradesh, India","Institute of Aviation & Hospitality Management, Delhi",Private Sector,5ft 3in,SMF1595993,Hindu
"I am Pooja from Mumbai having helping nature, good looking, intelligent, simple, down to earth and smart. I am working in marketing field. ",21,Dhangar,"Thane, Maharashtra, India",,Private Sector,5ft 4in,SMF1572546,Hindu
"Am a simple living girl, offer namaz everyday, wear naqab when i go outside. Love cooking both non veg and veg. Am very helping and caring. Want a pious husband who earn halal and caring in nature.",21,Sunni,"Allahabad, Uttar Pradesh, India",,Not Working,5ft 5in,SMF1576606,Muslim
"Hi, I am Rupai Dutta. Looking for someone who would be a great companion throughout my whole life. My hobbies include listening to songs, watching movies, playing computer games and so on. My friends describe me as Friendly, smart, childish nature, well mannered, understanding and caring. ",21,Banik,"Kolkata, West Bengal, India",Other General University,Not Working,5ft 8in,SMF1617821,Hindu
Myself Preeti from Germany. Belongs to a Sikh moderate family. Living with my parents and don't have any siblings.,21,Sikh - Jat,,Others,Not Working,5ft 7in,SMF1594833,Sikh
"I am a conventional girl coming from a modern family with balanced values. I believe in almighty God. I love to enjoy the simplest joys of life & feel that the simplest things are the one's that leave an indelible impression in the mind. Reading or Writing energizes me. Cooking thrills me, Listening to Music Refreshes me and Traveling Enlightens me, most important thing is i love photography, i love to click pictures!! Well Educated & Well Settled Match - The ideal person for me would be somebody who is Down to Earth, has a Good sense of Humors and respects and values human relations. ",21,Brahmin,"Guwahati, Assam, India",,Private Sector,5ft 7in,SMF1504795,Hindu
"My sister is doing B.A. from A.U and likes dancing, cooking and singing . ",21,Jaiswal,"Allahabad, Uttar Pradesh, India",Allahabad University,Not Working,5ft 1in,SMF1641136,Hindu
I am working with M.N.C. I am the only one daughter of my parents and belongs to a small family. Have completed my education from M.G Science college. ,21,Baniya,"Ahmedabad, Gujarat, India",Gujarat University,MNC,5ft 3in,SMF1584307,Hindu
My sister is a courageous and bold person to face anything in life. She is doing M.Sc. IT (final yr) and planned to do M.Phil and Ph.D. ,21,Gounder,"Vellore, Tamil Nadu, India",Anna University,Not Working,5ft 5in,SMF1617162,Hindu
"Good looking, calm and adjustable girl. ",21,Chettiar,"Coimbatore, Tamil Nadu, India",,Not Working,5ft,SMF1645191,Hindu
"Myself Sadiya, belongs to a highly reputed family background. Am respectful, kind and friendly nature girl with all Islamic values and offer 5 times Namaz. ",21,Sunni,"Bharuch, Gujarat, India",,Not Working,5ft 2in,SMF1604005,Muslim
"Hi, myself Sneha Roy pursuing grads in Travel & Tourism, Likes- traveling, reading biography, newspapers, watching movies, cricket & FIFA world cup, dislikes are liars, aspirations in life- to do something extra-ordinary, unique characteristics- don't like to do make-up and to make food. ",21,Brahmin,"Dhanbad, Jharkhand, India",Indira Gandhi National Open University (IGNOU),Not Working,5ft 4in,SMF1558736,Hindu
I am simple and fun loving person.,21,Brahmin - Jhadua,"Sambalpur, Orissa, India",Other General University,Not Working,5ft 5in,SMF1648359,Hindu
"studying 4th year b tech in vijayawada, in womens college near by prasadam padu. ",21,Velama,"Vijayawada, Andhra Pradesh, India",,Not Working,5ft 4in,SMF1554742,Hindu
"i  like best follower of religion and  in like the one who is  following sunna.
i dont like the  people  the one who will not follow the islamic  rule.i am the  follower of islam..i am searching the person  good in the world and thinking about after here",21,Sunni,"Hyderabad, Andhra Pradesh, India",Other General University,Not Working,5ft 9in,SMF1552521,Muslim
"Am a gentle lady with a great sense of humor, very romantic as well as ambitious. ",21,Catholic,"Arkadelphia, Arkansas",Agra University,MNC,5ft 8in,SMF1636171,Christian
"My daughter is very simple girl, she is very caring person, her hobbies are drawing, dancing and cooking, she wants to be in a joint family. ",21,Khatri,"Ahmedabad, Gujarat, India",,Not Working,5ft 2in,SMF1563775,Hindu
"I am Jyoti, living in Chandigarh and basically from Haryana. Belongs to middle class family and doing Bachelor of Arts with Music (Honours).",21,Scheduled Caste,"Chandigarh, Chandigarh, India",Punjab University,Not Working,4ft 10in,SMF1647930,Hindu
"My sister is a homely, simple and well behaved girl. Her father and mother passed away few years back and since then she has been the strongest pillar in the family. She is highly determined and responsible and at the same time she is reserve and adorable. She is a girl with very strong character and can handle any situation in life single handed. She has one younger sister and one younger brother,both are studying.",21,Thakur,"Jaunpur, Uttar Pradesh, India",,Private Sector,5ft 2in,SMF1545405,Hindu
"I like travelling, enjoying life to the fullest. I'm doing M.com along with CS currently. i'm a family oriented person but at the same time straight forward, honest, smart and hard working. And hope to see similar qualities in my partner.",21,Rajput,"Thane, Maharashtra, India","Other College, Mumbai University",Private Sector,5ft 5in,SMF1556813,Hindu
"I'm a simple girl, want 2 marry a simple guy, who will keep me happy; i have 1 married sister, 2 brothers, we are a happy family, my brother is doing chemical training, sister is a government employee, my parents died in an accident.",21,Jangam,"Chandrapur, Maharashtra, India",Nagpur University,Not Working,5ft 1in,SMF1440737,Hindu
My younger sister is is doing Masters in finance presently. We come from a decent and reputed family and are looking for an educated and well settled Sikh boy. ,21,Sikh - Jat,,Punjab University,Not Working,5ft 7in,SMF1623707,Sikh
"Assalamwaliakum wa-rahmatullahi wa-barakatahu. My daughter is humble, respect elders, optimistic, simple, down to earth and has a very good helping nature. This is how I describe my daughter! looking for a perfect match for her!",21,Sunni,"Bangalore, Karnataka, India",Karanataka University,Not Working,5ft 4in,SMF1550416,Muslim
"A good, smart and intelligent person.",21,,"Delhi, Delhi, India",IIT Delhi,Private Sector,5ft 5in,SMF1601990,Hindu
"She is a vivacious girl, caring in nature and loving simple pleasures of life. She is cultured and simple girl with strong family values. She is an excellent cook and very talented in painting and craft.",21,Brahmin - Bhumihar,"Muzaffarpur, Bihar, India",Rajasthan University,Private Sector,5ft 5in,SMF1631203,Hindu
"My daughter is very simple, caring and lovable girl. We are looking for a family oriented, good person who can take care of our daughter until last breath. My daughter has finished Diploma in Mass Communication in MDIS, Singapore. She is very much interested in Music, drawing etc.",21,Protestant,"Singapore, Singapore (general)",,Not Working,5ft 5in,SMF1586428,Christian
"Am her elder sister. We are family of 5 members having 4 sisters & mother. Father expired in 2005. 2 elder sisters are married in Delhi and are well settled in their families. We belongs from UP in Aligarh. My sister is a good looking, sober, educated, intelligent and cooperative person.",21,Gupta,"Chandigarh, Chandigarh, India",Punjab University,Not Working,5ft 6in,SMF1593780,Hindu
"I m a simple and lovable girl, like to be frank, i like to hangout with friends, like to travel and watch movies. ",21,Sunni,"Vadodara, Gujarat, India",,Not Working,5ft 4in,SMF1546761,Muslim
We are basically from UP Varanasi settled in Mumbai for last 25 years. Our caste is Kshatriya (Bais). I am looking for a  Kshatriya Boy other than Bais Kshtriya & Gotra.,21,Kshatriya,"Mumbai, Maharashtra, India","Mahatma Gandhi University, Kerala",Private Sector,5ft 3in,SMF1637333,Hindu
"I am a non stop talking is my nature. Looking for a guy of same nature. For me, marriage is not a punishment, so i want my life partner to be like my best friend always. He should be like my friend first then only my husband. I believe that too much of possessiveness spoils the life. I want my boy to be little bit possessive but more love. 
",21,Adi Dravida,"Chennai, Tamil Nadu, India",Anna University,Others,6ft,SMF1566040,Hindu
"Hi, myself Swati Patel, have completed my diploma and pursuing degree course in EC field. I am a simple and love my parents. Looking for a partner, who is good in nature, honest and understand people. ",21,Patel,"Mehsana, Gujarat, India",Other General University,Not Working,5ft 4in,SMF1439304,Hindu
"Down to earth, American girl enrolled in college. Loves 80s movies and indie films, rock music and Mexican food. Family oriented and goal driven. Sweet, respectable, and hopeful. I'm a princess looking for a prince to sweep me off my feet and to run away with.  ",21,,"Los Angeles, California",,Not Working,5ft 5in,SMF1580169,Others
"My sister is going for BHMS 2nd year exams in June 2013. She is intelligent, soft spoken and down to earth. She loves music, cooking and teaching. ",21,Teli,"Munger, Bihar, India",Other General University,Not Working,5ft 2in,SMF1636990,Hindu
"I love listening to music, cook food and interacting with people. I love my family most and one more thing which is very important is that i need a life partner, who understands me always and respect for my parents.
",21,Punjabi,"Gurgaon, Haryana, India","Other College, Delhi University",Others,5ft 5in,SMF1587698,Hindu
"Hello, I m a very simple cultured girl who believes in respecting elders and Indian traditional values. For me understanding and honesty is most important than anything else in a relationship and more importantly in a marriage.",21,Khatri,,,Not Working,5ft 2in,SMF1523336,Hindu
"I'm Akhila, completed my graduation this year, 2012. Looking for a guy who is working, good looking with a nice family who supports me in all my decisions. I will prefer staying with my in laws and want my would be to treat my parents as his own. We are two daughters of my parents, my sister is studying. ",21,Kamma,"Eluru, Andhra Pradesh, India",Other Engineering Institute,Not Working,5ft 2in,SMF1589303,Hindu
I'm looking for a person who can understand my family values and me. he should be caring and loving.,21,Jat,"Amritsar, Punjab, India",Punjab Technical University,Not Working,5ft 6in,SMF1484224,Hindu
